Updated On,State,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Total Individuals Vaccinated
28-01-2021,Ladakh,652,0,241,411,0,0,652,Null,Null,Null,Null,Null,652
29-01-2021,Ladakh,823,0,290,533,0,0,823,Null,Null,Null,Null,Null,823
30-01-2021,Ladakh,959,0,346,613,0,0,959,Null,Null,Null,Null,Null,959
31-01-2021,Ladakh,959,0,346,613,0,0,959,Null,Null,Null,Null,Null,959
01-02-2021,Ladakh,1065,0,379,686,0,0,1065,Null,Null,Null,Null,Null,1065
02-02-2021,Ladakh,1065,0,379,686,0,0,1065,Null,Null,Null,Null,Null,1065
03-02-2021,Ladakh,1342,0,452,890,0,0,1342,Null,Null,Null,Null,Null,1342
04-02-2021,Ladakh,1342,0,452,890,0,0,1342,Null,Null,Null,Null,Null,1342
05-02-2021,Ladakh,1578,0,520,1058,0,0,1578,Null,Null,Null,Null,Null,1578
06-02-2021,Ladakh,1817,0,573,1244,0,0,1817,Null,Null,Null,Null,Null,1817
07-02-2021,Ladakh,1817,0,573,1244,0,0,1817,Null,Null,Null,Null,Null,1817
08-02-2021,Ladakh,2064,0,637,1427,0,2,2062,Null,Null,Null,Null,Null,2064
09-02-2021,Ladakh,2158,0,681,1477,0,22,2136,Null,Null,Null,Null,Null,2158
10-02-2021,Ladakh,2379,0,739,1640,0,22,2357,Null,Null,Null,Null,Null,2379
11-02-2021,Ladakh,2597,0,768,1829,0,23,2574,Null,Null,Null,Null,Null,2597
12-02-2021,Ladakh,2695,0,782,1913,0,23,2672,Null,Null,Null,Null,Null,2695
13-02-2021,Ladakh,2831,71,803,2028,0,23,2808,Null,Null,Null,Null,Null,2831
14-02-2021,Ladakh,2831,71,803,2028,0,23,2808,Null,Null,Null,Null,Null,2831
15-02-2021,Ladakh,2887,127,820,2067,0,23,2864,Null,Null,Null,Null,Null,2887
16-02-2021,Ladakh,3433,169,1245,2188,0,23,3410,Null,Null,Null,Null,Null,3433
17-02-2021,Ladakh,3931,231,1685,2246,0,23,3908,Null,Null,Null,Null,Null,3931
18-02-2021,Ladakh,4284,288,1988,2296,0,23,4261,Null,Null,Null,Null,Null,4284
19-02-2021,Ladakh,5175,356,2544,2631,0,23,5152,Null,Null,Null,Null,Null,5175
20-02-2021,Ladakh,5783,600,3008,2775,0,31,5752,Null,Null,Null,Null,Null,5783
21-02-2021,Ladakh,6021,600,3209,2812,0,31,5990,Null,Null,Null,Null,Null,6021
22-02-2021,Ladakh,6748,712,3783,2965,0,39,6709,Null,Null,Null,Null,Null,6748
23-02-2021,Ladakh,7719,713,4690,3029,0,39,7680,Null,Null,Null,Null,Null,7719
24-02-2021,Ladakh,8396,847,5348,3048,0,39,8357,Null,Null,Null,Null,Null,8396
25-02-2021,Ladakh,8887,847,5786,3101,0,39,8848,Null,Null,Null,Null,Null,8887
26-02-2021,Ladakh,9412,929,6219,3193,0,39,9373,Null,Null,Null,Null,Null,9412
27-02-2021,Ladakh,9412,929,6219,3193,0,39,9373,Null,Null,Null,Null,Null,9412
28-02-2021,Ladakh,9412,929,6219,3193,0,39,9373,Null,Null,Null,Null,Null,9412
01-03-2021,Ladakh,9412,929,6219,3193,0,39,9373,Null,Null,Null,Null,Null,9412
02-03-2021,Ladakh,9990,1140,6698,3292,0,39,9951,Null,Null,Null,Null,Null,9990
03-03-2021,Ladakh,10778,1427,7170,3608,0,40,10738,Null,Null,Null,Null,Null,10778
04-03-2021,Ladakh,11538,1510,7648,3890,0,40,11498,Null,Null,Null,Null,Null,11538
05-03-2021,Ladakh,12393,1746,8125,4268,0,41,12352,Null,Null,Null,Null,Null,12393
06-03-2021,Ladakh,14387,1978,9327,5060,0,41,14346,Null,Null,Null,Null,Null,14387
07-03-2021,Ladakh,14387,1978,9327,5060,0,41,14346,Null,Null,Null,Null,Null,14387
08-03-2021,Ladakh,16882,2214,10651,6231,0,41,16841,Null,Null,Null,Null,Null,16882
09-03-2021,Ladakh,18159,2296,12704,7751,0,0,20455,Null,Null,Null,Null,Null,20455
10-03-2021,Ladakh,21085,2499,14267,9315,2,0,23584,Null,Null,Null,Null,Null,23584
11-03-2021,Ladakh,23882,2713,15672,10921,2,0,26595,Null,Null,Null,Null,Null,26595
12-03-2021,Ladakh,26413,2802,16904,12309,2,0,29215,Null,Null,Null,Null,Null,29215
13-03-2021,Ladakh,28917,2898,18307,13505,3,0,31815,Null,Null,Null,Null,Null,31815
14-03-2021,Ladakh,29485,2900,18601,13781,3,0,32385,Null,Null,Null,Null,Null,32385
15-03-2021,Ladakh,31760,2923,19700,14980,3,0,34683,Null,Null,Null,Null,Null,34683
16-03-2021,Ladakh,35573,3353,20363,15207,3,0,38926,Null,0,8051,7966,19534,35573
17-03-2021,Ladakh,37044,3682,21178,15863,3,0,40726,Null,0,8180,8326,20516,37044
18-03-2021,Ladakh,37810,4223,21589,16218,3,0,42033,Null,0,8292,8512,20983,37810
19-03-2021,Ladakh,38440,4749,21883,16554,3,0,43189,Null,0,8348,8797,21272,38440
20-03-2021,Ladakh,38954,5215,22160,16791,3,0,44169,Null,1,8433,8937,21561,38954
21-03-2021,Ladakh,39005,5229,22186,16816,3,0,44234,Null,1,8440,8949,21593,39005
22-03-2021,Ladakh,39419,5716,22395,17021,3,0,45135,Null,1,8514,9091,21791,39419
23-03-2021,Ladakh,39767,6047,22558,17206,3,0,45814,Null,1,8557,9189,21997,39767
24-03-2021,Ladakh,39950,6143,22677,17270,3,0,46093,Null,1,8614,9250,22062,39950
25-03-2021,Ladakh,40010,6251,22702,17305,3,0,46261,Null,1,8607,9271,22108,40010
26-03-2021,Ladakh,40083,6378,22733,17347,3,0,46461,Null,1,8602,9300,22157,40083
27-03-2021,Ladakh,40195,6395,22813,17379,3,0,46590,Null,1,8651,9326,22194,40195
28-03-2021,Ladakh,40194,6395,22812,17379,3,0,46589,Null,1,8650,9326,22194,40194
29-03-2021,Ladakh,40193,6395,22811,17379,3,0,46588,Null,1,8649,9326,22194,40193
30-03-2021,Ladakh,40215,6430,22811,17401,3,0,46645,Null,1,8633,9331,22227,40215
31-03-2021,Ladakh,40372,6500,22926,17443,3,0,46872,Null,1,8702,9372,22273,40372
01-04-2021,Ladakh,43815,6547,24557,19255,3,0,50362,Null,1,8710,12630,22449,43815
02-04-2021,Ladakh,49045,6586,27091,21951,3,0,55631,Null,1,8716,17617,22686,49045
03-04-2021,Ladakh,52707,6631,28893,23811,3,0,59338,Null,1,8720,21042,22919,52707
04-04-2021,Ladakh,55578,6636,30350,25225,3,0,62214,Null,2,8723,23737,23092,55578
05-04-2021,Ladakh,58417,6672,31792,26622,3,0,65089,Null,2,8717,26406,23268,58417
06-04-2021,Ladakh,59863,6750,32542,27318,3,0,66613,Null,2,8713,27767,23357,59863
07-04-2021,Ladakh,62372,7019,33902,28466,4,0,69391,Null,2,8700,30118,23528,62372
08-04-2021,Ladakh,63903,7356,34662,29237,4,0,71259,Null,2,8674,31577,23627,63903
09-04-2021,Ladakh,64284,7676,34882,29398,4,0,71960,Null,2,8688,31903,23668,64284
10-04-2021,Ladakh,64518,7913,35014,29500,4,0,72431,Null,2,8679,32116,23699,64518
11-04-2021,Ladakh,65236,8161,35434,29798,4,0,73397,Null,2,8755,32642,23815,65236
12-04-2021,Ladakh,66115,8493,35907,30204,4,0,74608,Null,2,8803,33358,23930,66115
13-04-2021,Ladakh,66540,8779,36134,30402,4,0,75319,Null,2,8827,33693,23996,66540
14-04-2021,Ladakh,66813,9092,36280,30529,4,0,75905,Null,2,8816,33899,24074,66813
15-04-2021,Ladakh,66918,9552,36347,30566,5,0,76470,Null,2,8832,33972,24090,66918
16-04-2021,Ladakh,67005,9963,36405,30595,5,0,76968,Null,2,8834,34010,24137,67005
17-04-2021,Ladakh,67157,10662,36491,30661,5,0,77819,Null,2,8833,34095,24205,67157
18-04-2021,Ladakh,67185,10672,36501,30679,5,0,77857,Null,2,8831,34120,24210,67185
19-04-2021,Ladakh,67732,12863,36766,30961,5,0,80595,Null,2,8843,34247,24618,67732
20-04-2021,Ladakh,68954,15683,37358,31591,5,0,84637,Null,2,8886,34383,25662,68954
21-04-2021,Ladakh,69995,18417,37838,32152,5,0,88412,Null,2,8905,34539,26530,69995
22-04-2021,Ladakh,70599,20711,38150,32444,5,0,91310,Null,2,8932,34689,26958,70599
23-04-2021,Ladakh,71353,22963,38528,32820,5,0,94316,Null,2,8954,34836,27542,71353
24-04-2021,Ladakh,71714,24825,38705,33004,5,0,96539,Null,2,8947,34974,27773,71714
25-04-2021,Ladakh,71734,25222,38715,33014,5,0,96956,Null,2,8946,34980,27788,71734
26-04-2021,Ladakh,72754,28149,39224,33525,5,0,100903,Null,2,8950,35333,28453,72754
27-04-2021,Ladakh,73508,30209,39564,33938,6,0,103717,Null,2,11134,33430,28925,73508
28-04-2021,Ladakh,73967,31841,39827,34134,6,0,105808,Null,2,11256,33567,29126,73967
29-04-2021,Ladakh,74391,33014,40087,34298,6,0,107405,Null,2,11428,33689,29272,74391
30-04-2021,Ladakh,74571,33595,40189,34376,6,0,108166,Null,2,11474,33763,29332,74571
01-05-2021,Ladakh,74984,34458,40404,34574,6,0,109442,Null,2,11588,33864,29530,74984
02-05-2021,Ladakh,75065,34631,40445,34614,6,0,109696,Null,2,11573,33898,29593,75065
03-05-2021,Ladakh,75744,35326,40781,34956,7,0,111070,Null,2,12104,33989,29650,75744
04-05-2021,Ladakh,77322,35581,41814,35501,7,0,112903,Null,2,13530,34102,29689,77322
05-05-2021,Ladakh,79276,35885,43063,36206,7,0,115161,Null,2,15301,34254,29720,79276
06-05-2021,Ladakh,81061,36172,44276,36778,7,0,117233,Null,2,16876,34424,29760,81061
07-05-2021,Ladakh,81960,36339,44903,37050,7,0,118299,Null,2,17689,34487,29783,81960
08-05-2021,Ladakh,83032,36488,45643,37382,7,0,119520,Null,2,18634,34585,29812,83032
09-05-2021,Ladakh,83169,36492,45756,37406,7,0,119661,Null,2,18760,34594,29814,83169
10-05-2021,Ladakh,84093,36742,46268,37818,7,0,120835,Null,2,19460,34732,29900,84093
11-05-2021,Ladakh,84630,36899,46577,38045,8,0,121529,Null,2,19908,34805,29916,84630
12-05-2021,Ladakh,85240,36978,46928,38304,8,0,122218,Null,3,20457,34858,29924,85240
13-05-2021,Ladakh,85688,37112,47238,38442,8,0,122800,Null,3,20866,34889,29932,85688
14-05-2021,Ladakh,85688,37112,47238,38442,8,0,122800,Null,3,20866,34889,29932,85688
15-05-2021,Ladakh,86645,37252,47718,38918,9,0,123897,Null,3,21761,34938,29945,86645
16-05-2021,Ladakh,86645,37252,47718,38918,9,0,123897,Null,3,21761,34938,29945,86645
17-05-2021,Ladakh,87501,37255,48223,39269,9,0,124756,Null,3,22535,34991,29973,87501
18-05-2021,Ladakh,88488,37259,48761,39717,10,0,125747,Null,3,23423,35066,29997,88488
19-05-2021,Ladakh,89715,37259,49530,40175,10,0,126974,Null,4,24560,35129,30024,89715
20-05-2021,Ladakh,91064,37259,50429,40625,10,0,128323,Null,4,25810,35208,30044,91064
21-05-2021,Ladakh,93073,37259,51730,41332,11,0,130332,0,4,27746,35268,30057,93073
22-05-2021,Ladakh,94805,37259,53012,41782,11,0,132064,0,4,29383,35346,30073,94805
23-05-2021,Ladakh,94878,37259,53083,41784,11,0,132137,0,4,29455,35347,30073,94878
24-05-2021,Ladakh,96802,37265,54081,42710,11,0,134067,0,4,31318,35392,30088,96802
25-05-2021,Ladakh,99028,37266,55178,43839,11,0,136294,0,4,33491,35434,30097,99028
26-05-2021,Ladakh,101188,37266,56125,45050,13,0,138454,0,4,35588,35479,30111,101188
27-05-2021,Ladakh,107044,37277,58782,48248,14,0,144321,0,4,41303,35594,30134,107044
28-05-2021,Ladakh,112814,37278,61291,51508,15,0,150092,0,4,47034,35622,30138,112814
29-05-2021,Ladakh,116836,37279,63254,53566,16,0,154115,0,4,51027,35647,30139,116836
30-05-2021,Ladakh,116856,37279,63264,53576,16,0,154135,0,4,51047,35647,30139,116856
31-05-2021,Ladakh,122206,37290,65668,56522,16,0,159496,0,4,56330,35706,30145,122206
01-06-2021,Ladakh,126864,37291,67681,59167,16,0,164155,0,4,60939,35741,30150,126864
02-06-2021,Ladakh,130639,37295,69481,61142,16,0,167934,0,4,64500,35875,30230,130639
03-06-2021,Ladakh,134095,37300,70910,63168,17,0,171395,0,4,67862,35943,30254,134095
04-06-2021,Ladakh,137598,37301,72722,64859,17,0,174899,0,4,71303,35996,30262,137598
05-06-2021,Ladakh,140366,37312,74251,66098,17,0,177678,0,4,73994,36060,30275,140366
06-06-2021,Ladakh,140369,37312,74251,66101,17,0,177681,0,4,73997,36060,30275,140369
07-06-2021,Ladakh,142943,37326,75399,67527,17,0,180269,0,4,76488,36125,30293,142943
08-06-2021,Ladakh,144376,37338,76132,68226,18,0,181714,0,4,77889,36150,30298,144376
09-06-2021,Ladakh,146030,37346,77141,68871,18,0,183376,0,4,79486,36200,30305,146030
10-06-2021,Ladakh,148313,37361,78523,69772,18,0,185674,0,4,81699,36259,30316,148313
11-06-2021,Ladakh,151780,37363,80732,71030,18,0,189143,0,4,85078,36335,30328,151780
12-06-2021,Ladakh,153682,37381,82013,71651,18,0,191063,0,4,86699,36588,30356,153682
13-06-2021,Ladakh,153685,37381,82016,71651,18,0,191066,0,4,86702,36588,30356,153685
14-06-2021,Ladakh,155038,37393,82896,72124,18,0,192431,0,4,87896,36731,30372,155038
15-06-2021,Ladakh,155927,37403,83273,72636,18,0,193330,0,4,88773,36742,30373,155927
16-06-2021,Ladakh,157081,37420,83891,73171,19,0,194501,0,4,89862,36786,30394,157081
17-06-2021,Ladakh,159275,37442,85346,73910,19,0,196717,0,4,92015,36816,30404,159275
18-06-2021,Ladakh,160703,37452,86418,74266,19,0,198155,0,4,93375,36873,30415,160703
19-06-2021,Ladakh,161809,37477,87200,74590,19,0,199286,0,4,94435,36915,30419,161809
20-06-2021,Ladakh,161809,37477,87200,74590,19,0,199286,0,4,94436,36914,30419,161809
21-06-2021,Ladakh,163217,37489,88293,74905,19,0,200706,0,4,95810,36941,30426,163217
22-06-2021,Ladakh,164799,37530,89587,75193,19,0,202329,0,4,97345,36973,30441,164799
23-06-2021,Ladakh,166167,37558,90720,75428,19,0,203725,0,4,98676,37006,30445,166167
24-06-2021,Ladakh,167571,39421,91836,75716,19,0,206992,0,4,99918,37145,30468,167571
25-06-2021,Ladakh,168168,43352,116121,95377,22,0,211520,0,4,Null,Null,Null,Null
26-06-2021,Ladakh,168671,47293,118255,97687,22,0,215964,0,4,Null,Null,Null,Null
27-06-2021,Ladakh,168691,47925,118546,98048,22,0,216616,0,4,Null,Null,Null,Null
28-06-2021,Ladakh,169421,51568,120869,100098,22,0,220989,0,4,Null,Null,Null,Null
29-06-2021,Ladakh,170297,54333,123022,101586,22,0,224630,0,4,Null,Null,Null,Null
30-06-2021,Ladakh,170900,55901,124277,102502,22,0,226801,0,4,Null,Null,Null,Null
01-07-2021,Ladakh,171439,57370,125487,103299,23,0,228809,0,4,Null,Null,Null,Null
02-07-2021,Ladakh,172099,57988,126357,103707,23,0,230087,0,4,Null,Null,Null,Null
03-07-2021,Ladakh,173803,58330,128052,104057,24,0,232133,0,4,Null,Null,Null,Null
04-07-2021,Ladakh,174447,58348,128701,104070,24,0,232795,0,4,Null,Null,Null,Null
05-07-2021,Ladakh,176300,59127,130756,104647,24,0,235427,0,4,Null,Null,Null,Null
06-07-2021,Ladakh,177760,59695,132199,105232,24,0,237455,0,5,Null,Null,Null,Null
07-07-2021,Ladakh,178128,60177,132735,105546,24,0,238305,0,5,Null,Null,Null,Null
08-07-2021,Ladakh,179174,60415,133796,105769,24,0,239589,0,5,Null,Null,Null,Null
09-07-2021,Ladakh,180257,60561,134864,105930,24,0,240818,0,5,Null,Null,Null,Null
10-07-2021,Ladakh,181385,60730,135982,106109,24,0,242115,0,5,Null,Null,Null,Null
11-07-2021,Ladakh,181815,60730,136412,106109,24,0,242545,0,5,Null,Null,Null,Null
12-07-2021,Ladakh,182438,61118,137132,106400,24,0,243556,0,5,Null,Null,Null,Null
13-07-2021,Ladakh,182773,61509,137607,106651,24,0,244282,0,5,Null,Null,Null,Null
14-07-2021,Ladakh,184350,61717,138475,107568,24,0,246067,0,5,Null,Null,Null,Null
15-07-2021,Ladakh,184640,61903,138806,107713,24,0,246543,0,5,Null,Null,Null,Null
16-07-2021,Ladakh,184757,62019,138971,107781,24,0,246776,0,5,Null,Null,Null,Null
17-07-2021,Ladakh,184970,62169,139195,107920,24,0,247139,0,5,Null,Null,Null,Null
18-07-2021,Ladakh,185017,62182,139236,107939,24,0,247199,0,5,Null,Null,Null,Null
19-07-2021,Ladakh,185146,62381,139408,108095,24,0,247527,0,5,Null,Null,Null,Null
20-07-2021,Ladakh,185298,62526,139577,108223,24,0,247824,0,5,Null,Null,Null,Null
21-07-2021,Ladakh,185298,62526,139577,108223,24,0,247824,0,5,Null,Null,Null,Null
22-07-2021,Ladakh,185475,62844,139885,108410,24,0,248319,0,5,Null,Null,Null,Null
23-07-2021,Ladakh,185654,63031,140082,108579,24,0,248685,0,5,Null,Null,Null,Null
24-07-2021,Ladakh,185770,63271,140315,108702,24,0,249041,0,5,Null,Null,Null,Null
25-07-2021,Ladakh,185770,63271,140315,108702,24,0,249041,0,5,Null,Null,Null,Null
26-07-2021,Ladakh,186038,63689,140652,109050,25,0,249727,0,5,Null,Null,Null,Null
27-07-2021,Ladakh,186256,64512,141240,109503,25,0,250768,0,5,Null,Null,Null,Null
28-07-2021,Ladakh,186477,65626,141987,110091,25,0,252103,0,5,Null,Null,Null,Null
29-07-2021,Ladakh,186751,66106,142454,110378,25,0,252857,0,5,Null,Null,Null,Null
30-07-2021,Ladakh,186894,67030,143127,110772,25,0,253924,0,5,Null,Null,Null,Null
31-07-2021,Ladakh,187081,67646,143635,111067,25,0,254727,0,6,Null,Null,Null,Null
01-08-2021,Ladakh,187393,67654,143799,111223,25,0,255047,0,6,Null,Null,Null,Null
02-08-2021,Ladakh,187602,68136,144197,111516,25,0,255738,0,6,Null,Null,Null,Null
03-08-2021,Ladakh,187750,68451,144474,111702,25,0,256201,0,6,Null,Null,Null,Null
04-08-2021,Ladakh,187859,68762,144732,111863,26,0,256621,0,6,Null,Null,Null,Null
05-08-2021,Ladakh,188002,69038,144980,112034,26,0,257040,0,6,Null,Null,Null,Null
06-08-2021,Ladakh,188226,69325,145295,112230,26,0,257551,0,6,Null,Null,Null,Null
07-08-2021,Ladakh,188426,69959,145724,112635,26,0,258385,0,6,Null,Null,Null,Null
08-08-2021,Ladakh,188426,69959,145724,112635,26,0,258385,0,6,Null,Null,Null,Null
09-08-2021,Ladakh,188699,70337,146068,112942,26,0,259036,0,6,Null,Null,Null,Null
16-01-2021,Lakshadweep,16,0,14,2,0,0,16,Null,Null,Null,Null,Null,16
17-01-2021,Lakshadweep,17,0,14,3,0,0,17,Null,Null,Null,Null,Null,17
18-01-2021,Lakshadweep,237,0,229,8,0,0,237,Null,Null,Null,Null,Null,237
19-01-2021,Lakshadweep,622,0,533,89,0,0,622,Null,Null,Null,Null,Null,622
20-01-2021,Lakshadweep,629,0,538,91,0,0,629,Null,Null,Null,Null,Null,629
21-01-2021,Lakshadweep,724,0,585,139,0,0,724,Null,Null,Null,Null,Null,724
22-01-2021,Lakshadweep,734,0,588,146,0,0,734,Null,Null,Null,Null,Null,734
23-01-2021,Lakshadweep,734,0,588,146,0,0,734,Null,Null,Null,Null,Null,734
24-01-2021,Lakshadweep,749,0,588,161,0,0,749,Null,Null,Null,Null,Null,749
25-01-2021,Lakshadweep,752,0,588,164,0,0,752,Null,Null,Null,Null,Null,752
26-01-2021,Lakshadweep,752,0,588,164,0,0,752,Null,Null,Null,Null,Null,752
27-01-2021,Lakshadweep,765,0,612,153,0,0,765,Null,Null,Null,Null,Null,765
28-01-2021,Lakshadweep,790,0,618,172,0,0,790,Null,Null,Null,Null,Null,790
29-01-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
30-01-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
31-01-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
01-02-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
02-02-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
03-02-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
04-02-2021,Lakshadweep,807,0,623,184,0,0,807,Null,Null,Null,Null,Null,807
05-02-2021,Lakshadweep,825,0,627,198,0,0,825,Null,Null,Null,Null,Null,825
06-02-2021,Lakshadweep,833,0,634,199,0,0,833,Null,Null,Null,Null,Null,833
07-02-2021,Lakshadweep,833,0,634,199,0,0,833,Null,Null,Null,Null,Null,833
08-02-2021,Lakshadweep,839,0,639,200,0,0,839,Null,Null,Null,Null,Null,839
09-02-2021,Lakshadweep,869,0,665,204,0,0,869,Null,Null,Null,Null,Null,869
10-02-2021,Lakshadweep,1312,0,1026,286,0,0,1312,Null,Null,Null,Null,Null,1312
11-02-2021,Lakshadweep,1344,0,1054,290,0,0,1344,Null,Null,Null,Null,Null,1344
12-02-2021,Lakshadweep,1575,0,1239,336,0,0,1575,Null,Null,Null,Null,Null,1575
13-02-2021,Lakshadweep,1575,0,1239,336,0,0,1575,Null,Null,Null,Null,Null,1575
14-02-2021,Lakshadweep,1575,0,1239,336,0,0,1575,Null,Null,Null,Null,Null,1575
15-02-2021,Lakshadweep,1575,0,1239,336,0,0,1575,Null,Null,Null,Null,Null,1575
16-02-2021,Lakshadweep,1594,19,1245,349,0,0,1594,Null,Null,Null,Null,Null,1594
17-02-2021,Lakshadweep,1594,19,1245,349,0,0,1594,Null,Null,Null,Null,Null,1594
18-02-2021,Lakshadweep,1623,51,1264,359,0,0,1623,Null,Null,Null,Null,Null,1623
19-02-2021,Lakshadweep,1689,81,1302,387,0,4,1685,Null,Null,Null,Null,Null,1689
20-02-2021,Lakshadweep,1689,81,1302,387,0,4,1685,Null,Null,Null,Null,Null,1689
21-02-2021,Lakshadweep,1689,81,1302,387,0,4,1685,Null,Null,Null,Null,Null,1689
22-02-2021,Lakshadweep,1748,82,1349,399,0,4,1744,Null,Null,Null,Null,Null,1748
23-02-2021,Lakshadweep,1771,106,1361,410,0,4,1767,Null,Null,Null,Null,Null,1771
24-02-2021,Lakshadweep,1796,106,1383,413,0,4,1792,Null,Null,Null,Null,Null,1796
25-02-2021,Lakshadweep,1822,107,1408,414,0,4,1818,Null,Null,Null,Null,Null,1822
26-02-2021,Lakshadweep,1824,107,1410,414,0,4,1820,Null,Null,Null,Null,Null,1824
27-02-2021,Lakshadweep,1824,107,1410,414,0,4,1820,Null,Null,Null,Null,Null,1824
28-02-2021,Lakshadweep,1824,107,1410,414,0,4,1820,Null,Null,Null,Null,Null,1824
01-03-2021,Lakshadweep,1824,107,1410,414,0,4,1820,Null,Null,Null,Null,Null,1824
